Invoice ID,Branch,Customer type,Gender,ProductID,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
690-01-6631,B,Normal,Male,PID671,10,8.745,183.645,22-Feb-19,18:35,Ewallet,174.9,4.761904762,8.745,6.6
303-96-2227,B,Normal,Female,PID672,10,48.69,1022.49,02-Mar-19,17:16,Ewallet,973.8,4.761904762,48.69,4.4
300-71-4605,C,Member,Male,PID673,5,21.51,451.71,25-Feb-19,11:24,Ewallet,430.2,4.761904762,21.51,4.8
183-56-6882,C,Member,Female,PID674,4,19.884,417.564,06-Feb-19,10:42,Ewallet,397.68,4.761904762,19.884,7.5
232-16-2483,C,Member,Female,PID675,1,3.406,71.526,07-Jan-19,12:28,Ewallet,68.12,4.761904762,3.406,6.8
554-53-8700,C,Member,Male,PID676,2,5.611,117.831,02-Feb-19,10:11,Cash,112.22,4.761904762,5.611,6.3
228-96-1411,C,Member,Female,PID677,8,39.48,829.08,04-Mar-19,20:39,Cash,789.6,4.761904762,39.48,7.6
617-15-4209,C,Member,Male,PID678,2,1.537,32.277,16-Mar-19,19:47,Cash,30.74,4.761904762,1.537,7.2
574-22-5561,C,Member,Female,PID679,10,41.315,867.615,19-Mar-19,17:08,Ewallet,826.3,4.761904762,41.315,7.9
882-40-4577,A,Member,Male,PID68,4,13.452,282.492,19/01/2019,15:28,Credit card,269.04,4.761904762,13.452,8
326-78-5178,C,Member,Male,PID680,7,31.99,671.79,03-Feb-19,10:19,Cash,639.8,4.761904762,31.99,9.5
778-71-5554,C,Member,Male,PID681,1,0.7715,16.2015,25-Jan-19,15:46,Credit card,15.43,4.761904762,0.7715,6.1
285-68-5083,C,Member,Female,PID682,3,3.711,77.931,15-Feb-19,17:47,Credit card,74.22,4.761904762,3.711,10
263-10-3913,C,Member,Male,PID683,9,22.068,463.428,09-Jan-19,14:20,Credit card,441.36,4.761904762,22.068,8.6
829-49-1914,C,Member,Female,PID684,10,39.155,822.255,05-Mar-19,16:24,Ewallet,783.1,4.761904762,39.155,6.6
787-56-0757,C,Member,Female,PID685,4,16.072,337.512,23-Feb-19,18:45,Credit card,321.44,4.761904762,16.072,8.3
360-39-5055,C,Member,Male,PID686,5,12.2275,256.7775,09-Mar-19,10:17,Cash,244.55,4.761904762,12.2275,6.6
565-80-5980,C,Member,Female,PID687,4,9.476,198.996,23-Jan-19,10:25,Cash,189.52,4.761904762,9.476,7.1
163-56-7055,C,Member,Male,PID688,1,2.4355,51.1455,26-Mar-19,19:20,Cash,48.71,4.761904762,2.4355,4.1
861-77-0145,C,Member,Male,PID689,10,40.985,860.685,03-Mar-19,14:30,Cash,819.7,4.761904762,40.985,9.2
132-23-6451,A,Member,Male,PID69,5,5.2425,110.0925,04/01/2019,13:21,Cash,104.85,4.761904762,5.2425,7.8
210-67-5886,C,Member,Female,PID690,3,14.7315,309.3615,05-Feb-19,10:41,Credit card,294.63,4.761904762,14.7315,7.8
237-01-6122,C,Member,Female,PID691,9,36.3555,763.4655,01-Feb-19,20:31,Credit card,727.11,4.761904762,36.3555,9.5
659-36-1684,C,Member,Male,PID692,7,19.992,419.832,12-Jan-19,12:02,Credit card,399.84,4.761904762,19.992,6.5
336-78-2147,C,Member,Male,PID693,8,25.564,536.844,13-Mar-19,19:52,Credit card,511.28,4.761904762,25.564,4.6
663-86-9076,C,Member,Female,PID694,8,27.416,575.736,08-Jan-19,15:57,Ewallet,548.32,4.761904762,27.416,8.5
731-81-9469,C,Member,Female,PID695,10,44.9,942.9,23-Jan-19,13:00,Credit card,898,4.761904762,44.9,5.4
280-17-4359,C,Member,Male,PID696,10,45.25,950.25,25-Jan-19,13:48,Cash,905,4.761904762,45.25,8.1
338-65-2210,C,Member,Female,PID697,10,34.3,720.3,05-Feb-19,19:57,Cash,686,4.761904762,34.3,9.1
488-25-4221,C,Member,Female,PID698,1,1.5205,31.9305,22-Feb-19,10:36,Credit card,30.41,4.761904762,1.5205,8.4
584-86-7256,C,Member,Male,PID699,7,12.096,254.016,11-Mar-19,16:07,Credit card,241.92,4.761904762,12.096,7.3
365-64-0516,A,Normal,F,PID699,5,11.7375,246.4875,12/02/2020,10:25,Ewallet,234.75,4.761904762,11.7375,7.1
745-71-3520,A,Member,Female,PID70,7,8.827,185.367,04/02/2019,10:23,Cash,176.54,4.761904762,8.827,8.2
342-65-4817,C,Member,Male,PID700,3,13.02,273.42,28-Jan-19,16:47,Ewallet,260.4,4.761904762,13.02,9.9
434-83-9547,C,Member,Male,PID701,8,15.388,323.148,23-Jan-19,11:51,Cash,307.76,4.761904762,15.388,7.7
556-86-3144,C,Member,Female,PID702,1,3.7145,78.0045,13-Jan-19,19:30,Cash,74.29,4.761904762,3.7145,5
848-24-9445,C,Member,Male,PID703,2,4.37,91.77,26-Mar-19,18:03,Cash,87.4,4.761904762,4.37,4.9
420-11-4919,C,Member,Female,PID704,5,17.8475,374.7975,17-Feb-19,19:57,Credit card,356.95,4.761904762,17.8475,5.5
606-80-4905,C,Member,Female,PID705,6,5.745,120.645,29-Jan-19,10:01,Credit card,114.9,4.761904762,5.745,6.8
672-51-8681,C,Member,Female,PID706,9,29.9925,629.8425,04-Jan-19,18:19,Credit card,599.85,4.761904762,29.9925,9.7
263-87-5680,C,Member,Female,PID707,10,14.265,299.565,18-Mar-19,17:38,Ewallet,285.3,4.761904762,14.265,7.8
279-62-1445,C,Member,Female,PID708,1,0.627,13.167,21-Feb-19,12:38,Cash,12.54,4.761904762,0.627,8.2
746-68-6593,C,Member,Female,PID709,2,8.716,183.036,11-Jan-19,14:29,Credit card,174.32,4.761904762,8.716,9.7
269-10-8440,A,Member,Male,PID71,7,18.6095,390.7995,21/01/2019,18:01,Cash,372.19,4.761904762,18.6095,8.9
529-56-3976,A,Normal,M,PID71,10,21.595,453.495,07/02/2020,16:48,Ewallet,431.9,4.761904762,21.595,8.2
583-72-1480,C,Member,Male,PID710,4,7.412,155.652,31-Jan-19,16:24,Ewallet,148.24,4.761904762,7.412,9.7
755-12-3214,C,Member,Female,PID711,5,11.055,232.155,05-Mar-19,17:07,Credit card,221.1,4.761904762,11.055,8.6
142-72-4741,C,Member,Male,PID712,2,9.32,195.72,28-Feb-19,18:37,Credit card,186.4,4.761904762,9.32,6
662-47-5456,C,Member,Male,PID713,10,17.595,369.495,17-Mar-19,19:06,Credit card,351.9,4.761904762,17.595,8.4
380-94-4661,C,Member,Male,PID714,4,13.188,276.948,07-Feb-19,13:05,Credit card,263.76,4.761904762,13.188,6.9
687-15-1097,C,Member,Female,PID715,2,2.112,44.352,03-Jan-19,19:17,Cash,42.24,4.761904762,2.112,9.7
526-86-8552,C,Member,Female,PID716,10,10.91,229.11,07-Jan-19,17:36,Cash,218.2,4.761904762,10.91,7.1
537-72-0426,C,Member,Male,PID717,10,35.495,745.395,20-Mar-19,16:28,Cash,709.9,4.761904762,35.495,5.7
593-95-4461,C,Member,Male,PID718,1,3.743,78.603,24-Mar-19,14:49,Cash,74.86,4.761904762,3.743,6.9
211-05-0490,C,Member,Female,PID719,5,12.98,272.58,03-Mar-19,13:42,Cash,259.6,4.761904762,12.98,7.5
325-77-6186,A,Member,Female,PID72,10,45.325,951.825,08/03/2019,10:53,Ewallet,906.5,4.761904762,45.325,7.3
779-06-0012,C,Member,Female,PID720,1,4.4305,93.0405,19-Jan-19,10:21,Cash,88.61,4.761904762,4.4305,7.7
181-94-6432,C,Member,Male,PID721,2,6.933,145.593,05-Feb-19,19:05,Ewallet,138.66,4.761904762,6.933,9.7
227-07-4446,C,Member,Female,PID722,10,39.065,820.365,10-Feb-19,20:51,Cash,781.3,4.761904762,39.065,4.4
174-36-3675,C,Member,Male,PID723,2,9.937,208.677,14-Feb-19,17:29,Cash,198.74,4.761904762,9.937,5.2
428-83-5800,C,Member,Female,PID724,3,3.162,66.402,09-Feb-19,10:25,Cash,63.24,4.761904762,3.162,7.3
603-07-0961,C,Member,Male,PID725,5,18.6975,392.6475,10-Jan-19,11:34,Cash,373.95,4.761904762,18.6975,4.9
704-20-4138,C,Member,Female,PID726,7,10.3845,218.0745,11-Mar-19,18:58,Credit card,207.69,4.761904762,10.3845,8.1
787-15-1757,C,Member,Male,PID727,4,8.814,185.094,18-Feb-19,16:28,Ewallet,176.28,4.761904762,8.814,8.4
719-76-3868,C,Member,Male,PID728,4,18.852,395.892,12-Mar-19,16:30,Cash,377.04,4.761904762,18.852,8.6
835-16-0096,C,Member,Male,PID729,5,3.675,77.175,24-Mar-19,13:48,Ewallet,73.5,4.761904762,3.675,8.5
138-17-5109,A,Member,Female,PID73,9,40.1445,843.0345,15/01/2019,15:42,Credit card,802.89,4.761904762,40.1445,6.5
725-96-3778,C,Member,Female,PID730,8,35.7,749.7,20-Jan-19,10:13,Cash,714,4.761904762,35.7,4.7
860-79-0874,C,Member,Female,PID731,10,49.65,1042.65,15-Feb-19,14:53,Credit card,993,4.761904762,49.65,6.6
595-86-2894,C,Member,Male,PID732,4,19.396,407.316,06-Feb-19,17:20,Ewallet,387.92,4.761904762,19.396,9.4
153-58-4872,C,Member,Female,PID733,4,14.978,314.538,01-Mar-19,15:32,Ewallet,299.56,4.761904762,14.978,4.2
394-41-0748,C,Member,Female,PID734,9,24.3315,510.9615,27-Jan-19,14:55,Ewallet,486.63,4.761904762,24.3315,9.5
541-89-9860,C,Member,Female,PID735,3,12.072,253.512,15-Feb-19,12:31,Cash,241.44,4.761904762,12.072,8.1
236-86-3015,C,Member,Male,PID736,1,0.699,14.679,04-Feb-19,13:38,Ewallet,13.98,4.761904762,0.699,9.8
587-03-7455,C,Member,Female,PID737,7,34.2265,718.7565,16-Feb-19,17:30,Ewallet,684.53,4.761904762,34.2265,4.9
186-09-3669,C,Member,Female,PID738,1,4.0755,85.5855,22-Jan-19,10:57,Ewallet,81.51,4.761904762,4.0755,9.2
529-56-3978,A,Normal,M,PID738,6,21.783,457.443,01/01/2020,10:39,Credit card,435.66,4.761904762,21.783,6.9
266-76-6436,C,Member,Female,PID739,3,5.79,121.59,28-Mar-19,13:57,Ewallet,115.8,4.761904762,5.79,7.5
187-83-5490,A,Member,Male,PID74,4,4.154,87.234,31/01/2019,13:47,Cash,83.08,4.761904762,4.154,4.7
271-88-8734,C,Member,Female,PID740,10,48.605,1020.705,08-Feb-19,13:00,Credit card,972.1,4.761904762,48.605,8.7
257-73-1380,C,Member,Male,PID741,4,16.586,348.306,20-Jan-19,16:51,Ewallet,331.72,4.761904762,16.586,9.6
549-96-4200,C,Member,Male,PID742,4,3.408,71.568,08-Mar-19,20:15,Ewallet,68.16,4.761904762,3.408,7
450-28-2866,C,Member,Male,PID743,5,4.36,91.56,15-Jan-19,19:25,Cash,87.2,4.761904762,4.36,8.1
235-46-8343,C,Member,Male,PID744,10,13.83,290.43,14-Feb-19,11:26,Credit card,276.6,4.761904762,13.83,8.9
325-90-8763,C,Member,Female,PID745,10,23.285,488.985,27-Jan-19,13:58,Cash,465.7,4.761904762,23.285,7.6
320-32-8842,C,Member,Female,PID746,1,1.131,23.751,17-Mar-19,18:58,Cash,22.62,4.761904762,1.131,6.4
878-30-2331,C,Member,Female,PID747,10,27.275,572.775,02-Mar-19,11:22,Credit card,545.5,4.761904762,27.275,7.1
440-59-5691,C,Member,Female,PID748,7,13.0025,273.0525,08-Feb-19,13:12,Credit card,260.05,4.761904762,13.0025,7.7
233-34-0817,C,Member,Female,PID749,1,4.942,103.782,15-Feb-19,11:21,Cash,98.84,4.761904762,4.942,8.4
470-32-9057,A,Member,Male,PID75,5,12.835,269.535,28/03/2019,15:31,Credit card,256.7,4.761904762,12.835,9.1
767-05-1286,C,Member,Female,PID750,6,25.131,527.751,23-Jan-19,12:10,Ewallet,502.62,4.761904762,25.131,5.4
493-65-6248,C,Member,Female,PID751,10,18.49,388.29,01-Jan-19,19:48,Credit card,369.8,4.761904762,18.49,7
148-82-2527,C,Member,Female,PID752,10,6.06,127.26,05-Mar-19,13:44,Credit card,121.2,4.761904762,6.06,8.4
573-98-8548,C,Member,Female,PID753,1,1.595,33.495,05-Jan-19,12:40,Ewallet,31.9,4.761904762,1.595,9.1
602-80-9671,C,Member,Female,PID754,6,4.785,100.485,09-Feb-19,17:15,Credit card,95.7,4.761904762,4.785,5.1
503-07-0930,C,Member,Male,PID755,7,20.4365,429.1665,23-Feb-19,19:49,Credit card,408.73,4.761904762,20.4365,8.2
413-20-6708,C,Member,Female,PID756,1,2.5735,54.0435,18-Mar-19,15:52,Ewallet,51.47,4.761904762,2.5735,8.5
521-18-7827,C,Member,Male,PID757,5,9.8475,206.7975,22-Jan-19,20:46,Credit card,196.95,4.761904762,9.8475,8.7
600-38-9738,C,Member,Male,PID758,5,17.98,377.58,17-Jan-19,15:05,Credit card,359.6,4.761904762,17.98,4.3
451-28-5717,C,Member,Female,PID759,6,24.951,523.971,20-Mar-19,11:23,Cash,499.02,4.761904762,24.951,7.3
340-21-9136,A,Member,Female,PID76,4,8.01,168.21,25/01/2019,11:40,Cash,160.2,4.761904762,8.01,9.7
358-88-9262,C,Member,Female,PID760,6,26.244,551.124,01-Feb-19,18:43,Ewallet,524.88,4.761904762,26.244,5.1
343-87-0864,C,Member,Male,PID761,1,3.794,79.674,03-Jan-19,10:30,Credit card,75.88,4.761904762,3.794,7.1
243-47-2663,C,Member,Male,PID762,6,5.631,118.251,28-Jan-19,16:43,Credit card,112.62,4.761904762,5.631,5.5
283-26-5248,C,Member,Female,PID763,10,49.26,1034.46,30-Jan-19,20:23,Ewallet,985.2,4.761904762,49.26,4.5
339-18-7061,C,Member,Female,PID764,2,9.298,195.258,13-Feb-19,15:06,Credit card,185.96,4.761904762,9.298,8
302-15-2162,C,Member,Male,PID765,6,13.959,293.139,03-Mar-19,10:54,Credit card,279.18,4.761904762,13.959,4.3
788-07-8452,C,Member,Female,PID766,7,8.484,178.164,27-Jan-19,17:38,Ewallet,169.68,4.761904762,8.484,9.4
484-22-8230,C,Member,Female,PID767,7,18.1615,381.3915,08-Jan-19,20:08,Cash,363.23,4.761904762,18.1615,4.5
544-32-5024,C,Member,Female,PID768,4,9.958,209.118,28-Mar-19,19:16,Credit card,199.16,4.761904762,9.958,6.4
277-35-5865,C,Member,Female,PID769,9,44.5365,935.2665,09-Mar-19,11:23,Cash,890.73,4.761904762,44.5365,6.7
405-31-3305,A,Member,Male,PID77,10,21.565,452.865,02/02/2019,18:31,Credit card,431.3,4.761904762,21.565,5.5
284-54-4231,C,Member,Male,PID770,1,4.0465,84.9765,19-Jan-19,16:08,Credit card,80.93,4.761904762,4.0465,9
840-19-2096,C,Member,Male,PID771,5,21.9775,461.5275,14-Mar-19,18:10,Ewallet,439.55,4.761904762,21.9775,4.4
641-96-3695,C,Member,Female,PID772,6,13.038,273.798,07-Feb-19,17:55,Ewallet,260.76,4.761904762,13.038,8.5
155-45-3814,C,Member,Female,PID773,8,35.42,743.82,19-Mar-19,15:29,Ewallet,708.4,4.761904762,35.42,4.7
365-64-0517,A,Normal,F,PID773,10,35.69,749.49,07/02/2020,19:21,Cash,713.8,4.761904762,35.69,5.7
131-15-8856,C,Member,Female,PID774,8,29.008,609.168,30-Mar-19,19:26,Credit card,580.16,4.761904762,29.008,4
273-84-2164,C,Member,Male,PID775,5,3.0125,63.2625,16-Feb-19,15:53,Ewallet,60.25,4.761904762,3.0125,5.5
859-71-0933,C,Member,Female,PID776,2,1.549,32.529,16-Jan-19,15:10,Cash,30.98,4.761904762,1.549,6.3
842-29-4695,C,Member,Male,PID777,7,5.999,125.979,16-Jan-19,12:07,Credit card,119.98,4.761904762,5.999,7.9
641-51-2661,C,Member,Female,PID778,10,43.55,914.55,12-Feb-19,14:45,Credit card,871,4.761904762,43.55,9.9
408-66-6712,C,Member,Female,PID779,6,14.313,300.573,16-Feb-19,14:19,Ewallet,286.26,4.761904762,14.313,4.4
676-39-6028,A,Member,Female,PID78,5,16.11,338.31,30/03/2019,17:04,Cash,322.2,4.761904762,16.11,6.6
173-57-2300,C,Member,Male,PID780,2,7.288,153.048,13-Mar-19,12:51,Cash,145.76,4.761904762,7.288,6.1
394-55-6384,C,Member,Female,PID781,9,31.5855,663.2955,25-Jan-19,13:38,Cash,631.71,4.761904762,31.5855,6.7
266-20-6657,C,Member,Male,PID782,7,19.264,404.544,12-Mar-19,19:39,Ewallet,385.28,4.761904762,19.264,5.2
196-01-2849,C,Member,Female,PID783,7,25.683,539.343,10-Feb-19,13:56,Cash,513.66,4.761904762,25.683,9.5
162-65-8559,C,Member,Male,PID784,1,3.449,72.429,21-Jan-19,20:13,Cash,68.98,4.761904762,3.449,4.8
728-88-7867,C,Member,Female,PID785,4,15.106,317.226,19-Mar-19,15:52,Ewallet,302.12,4.761904762,15.106,8.3
735-32-9839,C,Member,Male,PID786,8,39.48,829.08,31-Jan-19,10:36,Ewallet,789.6,4.761904762,39.48,8.5
678-79-0726,C,Member,Female,PID787,9,40.7835,856.4535,18-Jan-19,15:28,Cash,815.67,4.761904762,40.7835,5.1
592-46-1692,C,Member,Female,PID788,7,12.8695,270.2595,11-Jan-19,20:10,Cash,257.39,4.761904762,12.8695,7.4
149-14-0304,C,Member,Female,PID789,8,11.4,239.4,06-Feb-19,14:24,Cash,228,4.761904762,11.4,6.6
510-09-5628,A,Member,Female,PID79,10,9.83,206.43,15/03/2019,18:20,Credit card,196.6,4.761904762,9.83,7.2
442-44-6497,C,Member,Male,PID790,3,8.3355,175.0455,08-Jan-19,11:42,Credit card,166.71,4.761904762,8.3355,5.9
607-65-2441,C,Member,Male,PID791,10,40.975,860.475,10-Mar-19,12:39,Credit card,819.5,4.761904762,40.975,6
386-27-7606,C,Member,Female,PID792,7,28.42,596.82,23-Mar-19,15:59,Credit card,568.4,4.761904762,28.42,8.1
345-68-9016,C,Member,Female,PID793,8,12.668,266.028,02-Jan-19,16:19,Credit card,253.36,4.761904762,12.668,5.6
390-17-5806,C,Member,Female,PID794,1,1.921,40.341,02-Feb-19,16:33,Cash,38.42,4.761904762,1.921,8.6
664-14-2882,C,Member,Female,PID795,5,2.6325,55.2825,30-Jan-19,14:43,Credit card,52.65,4.761904762,2.6325,5.8
314-23-4520,C,Member,Male,PID796,7,28.4305,597.0405,15-Jan-19,20:44,Cash,568.61,4.761904762,28.4305,9
288-38-3758,C,Member,Female,PID797,3,12.7305,267.3405,25-Jan-19,18:30,Ewallet,254.61,4.761904762,12.7305,7.4
759-98-4285,C,Member,Female,PID798,7,30.0545,631.1445,27-Feb-19,19:01,Credit card,601.09,4.761904762,30.0545,8
201-63-8275,C,Member,Female,PID799,7,23.7965,499.7265,17-Feb-19,16:50,Ewallet,475.93,4.761904762,23.7965,5.7
420-18-8989,A,Member,Female,PID80,8,20.608,432.768,02/02/2019,15:47,Cash,412.16,4.761904762,20.608,9.6
200-16-5952,C,Member,Male,PID800,2,6.565,137.865,17-Jan-19,16:46,Cash,131.3,4.761904762,6.565,6
102-77-2261,C,Member,Male,PID801,7,22.8585,480.0285,05-Mar-19,18:02,Credit card,457.17,4.761904762,22.8585,4.2
102-06-2002,C,Member,Male,PID802,5,6.3125,132.5625,20-Mar-19,17:52,Cash,126.25,4.761904762,6.3125,6.1
516-77-6464,C,Member,Female,PID803,5,2.54,53.34,24-Feb-19,13:08,Ewallet,50.8,4.761904762,2.54,4.1
704-10-4056,C,Member,Male,PID804,3,9.0705,190.4805,14-Jan-19,10:55,Credit card,181.41,4.761904762,9.0705,5.6
400-80-4065,C,Member,Male,PID805,4,13.71,287.91,15-Feb-19,20:21,Credit card,274.2,4.761904762,13.71,9.2
443-60-9639,C,Member,Female,PID806,1,3.0435,63.9135,24-Jan-19,13:24,Cash,60.87,4.761904762,3.0435,5.5
401-09-4232,C,Member,Male,PID807,5,21.6725,455.1225,11-Feb-19,18:38,Ewallet,433.45,4.761904762,21.6725,9.4
324-41-6833,C,Member,Female,PID808,8,12.08,253.68,03-Mar-19,19:30,Ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,C,Member,Male,PID809,7,23.5865,495.3165,23-Mar-19,13:23,Ewallet,471.73,4.761904762,23.5865,6.9
726-29-6793,A,Member,Male,PID81,8,9.672,203.112,28/01/2019,20:54,Ewallet,193.44,4.761904762,9.672,9.8
815-04-6282,C,Member,Female,PID810,5,16.2425,341.0925,08-Feb-19,12:52,Credit card,324.85,4.761904762,16.2425,6.5
784-21-9238,C,Member,Male,PID811,1,0.5085,10.6785,07-Feb-19,14:15,Cash,10.17,4.761904762,0.5085,5.9
271-77-8740,C,Member,Female,PID812,6,8.766,184.086,01-Jan-19,11:40,Ewallet,175.32,4.761904762,8.766,5
549-23-9016,C,Member,Female,PID813,2,1.487,31.227,13-Feb-19,18:15,Credit card,29.74,4.761904762,1.487,8.9
845-94-6841,C,Member,Female,PID814,9,32.796,688.716,08-Jan-19,19:38,Cash,655.92,4.761904762,32.796,4
848-95-6252,C,Member,Female,PID815,1,4.3135,90.5835,20-Feb-19,13:24,Ewallet,86.27,4.761904762,4.3135,7
176-78-1170,C,Member,Male,PID816,3,5.0715,106.5015,26-Jan-19,15:11,Ewallet,101.43,4.761904762,5.0715,7.3
101-81-4070,C,Member,Female,PID817,2,6.282,131.922,17-Jan-19,12:36,Ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,C,Member,Male,PID818,3,3.6465,76.5765,08-Jan-19,19:09,Credit card,72.93,4.761904762,3.6465,4.3
885-56-0389,C,Member,Male,PID819,1,2.6175,54.9675,12-Feb-19,17:49,Cash,52.35,4.761904762,2.6175,4
609-81-8548,A,Member,Female,PID82,6,11.232,235.872,06/02/2019,13:55,Credit card,224.64,4.761904762,11.232,5.9
115-38-7388,C,Member,Female,PID820,8,4.072,85.512,30-Mar-19,12:51,Credit card,81.44,4.761904762,4.072,9.5
607-76-6216,C,Member,Female,PID821,5,23.1225,485.5725,02-Mar-19,16:35,Credit card,462.45,4.761904762,23.1225,8.6
409-49-6995,C,Member,Female,PID822,6,14.181,297.801,05-Feb-19,10:17,Cash,283.62,4.761904762,14.181,8.8
725-54-0677,C,Member,Male,PID823,7,29.96,629.16,02-Mar-19,13:50,Cash,599.2,4.761904762,29.96,5.3
377-79-7592,C,Member,Female,PID824,9,20.178,423.738,14-Jan-19,14:00,Credit card,403.56,4.761904762,20.178,7.5
118-62-1812,C,Member,Female,PID825,4,15.676,329.196,24-Mar-19,17:56,Cash,313.52,4.761904762,15.676,7.9
722-13-2115,C,Member,Male,PID826,1,2.1425,44.9925,14-Mar-19,15:36,Credit card,42.85,4.761904762,2.1425,9.3
246-55-6923,C,Member,Female,PID827,9,16.1055,338.2155,10-Mar-19,15:06,Credit card,322.11,4.761904762,16.1055,5.1
838-02-1821,C,Member,Female,PID828,2,1.273,26.733,22-Feb-19,12:10,Credit card,25.46,4.761904762,1.273,5.2
457-12-0244,C,Member,Female,PID829,6,10.566,221.886,14-Mar-19,13:49,Ewallet,211.32,4.761904762,10.566,6.5
719-89-8991,A,Member,Female,PID83,5,22.8525,479.9025,25/02/2019,16:03,Ewallet,457.05,4.761904762,22.8525,7.1
756-93-1854,C,Member,Female,PID830,2,8.335,175.035,02-Feb-19,14:05,Credit card,166.7,4.761904762,8.335,9.5
235-06-8510,C,Member,Male,PID831,3,12.858,270.018,24-Jan-19,20:59,Ewallet,257.16,4.761904762,12.858,5.1
702-83-5291,C,Member,Male,PID832,9,44.919,943.299,27-Mar-19,10:43,Cash,898.38,4.761904762,44.919,6.6
859-97-6048,C,Member,Male,PID833,2,8.425,176.925,26-Mar-19,14:13,Credit card,168.5,4.761904762,8.425,5.3
373-88-1424,C,Member,Male,PID834,5,8.9525,188.0025,06-Feb-19,18:44,Ewallet,179.05,4.761904762,8.9525,7.9
784-08-0310,C,Member,Female,PID835,4,4.208,88.368,13-Jan-19,13:58,Cash,84.16,4.761904762,4.208,7.6
577-34-7579,C,Member,Male,PID836,9,22.7205,477.1305,10-Jan-19,17:16,Cash,454.41,4.761904762,22.7205,5.4
256-58-3609,C,Member,Male,PID837,1,4.599,96.579,18-Mar-19,15:29,Cash,91.98,4.761904762,4.599,9.8
364-34-2972,C,Member,Male,PID838,3,14.523,304.983,30-Mar-19,20:37,Cash,290.46,4.761904762,14.523,6.7
728-47-9078,C,Member,Male,PID839,4,11.918,250.278,19-Jan-19,12:46,Cash,238.36,4.761904762,11.918,9.8
435-13-4908,A,Member,Male,PID84,8,34.672,728.112,24/01/2019,18:04,Credit card,693.44,4.761904762,34.672,7.2
267-62-7380,C,Member,Male,PID840,10,41.17,864.57,29-Mar-19,19:12,Ewallet,823.4,4.761904762,41.17,4.3
652-49-6720,C,Member,Female,PID841,1,3.0475,63.9975,18-Feb-19,11:40,Ewallet,60.95,4.761904762,3.0475,5.9
226-31-3081,C,Normal,Female,PID842,5,3.82,80.22,08-Mar-19,10:29,Cash,76.4,4.761904762,3.82,9.6
699-14-3026,C,Normal,Male,PID843,7,29.8865,627.6165,25-Mar-19,18:30,Ewallet,597.73,4.761904762,29.8865,4.1
315-22-5665,C,Normal,Female,PID844,10,36.78,772.38,24-Feb-19,11:38,Ewallet,735.6,4.761904762,36.78,8
333-73-7901,C,Normal,Female,PID845,8,21.968,461.328,23-Mar-19,13:24,Ewallet,439.36,4.761904762,21.968,7.6
399-46-5918,C,Normal,Female,PID846,8,34.392,722.232,28-Feb-19,19:01,Cash,687.84,4.761904762,34.392,8.2
120-06-4233,C,Normal,Male,PID847,6,9.183,192.843,12-Mar-19,20:36,Cash,183.66,4.761904762,9.183,9.3
803-83-5989,C,Normal,Male,PID848,6,16.719,351.099,24-Feb-19,10:55,Ewallet,334.38,4.761904762,16.719,7
838-78-4295,C,Normal,Female,PID849,2,3.347,70.287,10-Feb-19,15:43,Ewallet,66.94,4.761904762,3.347,6.7
134-75-2619,A,Member,Male,PID85,7,6.762,142.002,25/03/2019,18:51,Cash,135.24,4.761904762,6.762,6.9
393-65-2792,C,Normal,Male,PID850,10,44.74,939.54,06-Jan-19,12:46,Credit card,894.8,4.761904762,44.74,9.6
796-12-2025,C,Normal,Male,PID851,10,31.06,652.26,11-Feb-19,16:19,Cash,621.2,4.761904762,31.06,5.9
841-35-6630,C,Normal,Female,PID852,6,22.773,478.233,09-Mar-19,18:21,Cash,455.46,4.761904762,22.773,8.7
732-94-0499,C,Normal,Female,PID853,10,20.825,437.325,13-Jan-19,17:04,Credit card,416.5,4.761904762,20.825,5.4
756-01-7507,C,Normal,Female,PID854,5,5.095,106.995,22-Jan-19,18:56,Cash,101.9,4.761904762,5.095,6
870-72-4431,C,Normal,Female,PID855,6,29.757,624.897,21-Jan-19,14:42,Credit card,595.14,4.761904762,29.757,5.5
480-63-2856,C,Normal,Male,PID856,8,7.7,161.7,23-Jan-19,18:37,Ewallet,154,4.761904762,7.7,6.6
730-50-9884,C,Normal,Female,PID857,7,29.071,610.491,05-Mar-19,14:31,Ewallet,581.42,4.761904762,29.071,4
362-58-8315,C,Normal,Male,PID858,5,19.13,401.73,25-Mar-19,10:23,Cash,382.6,4.761904762,19.13,9.9
225-32-0908,C,Normal,Female,PID859,10,22.43,471.03,26-Jan-19,19:54,Ewallet,448.6,4.761904762,22.43,8.2
712-39-0363,A,Member,Male,PID86,6,12.498,262.458,02/01/2019,15:24,Ewallet,249.96,4.761904762,12.498,5.6
512-91-0811,C,Normal,Male,PID860,1,4.4875,94.2375,06-Feb-19,20:05,Credit card,89.75,4.761904762,4.4875,6.6
871-39-9221,C,Normal,Female,PID861,6,3.735,78.435,09-Feb-19,13:11,Cash,74.7,4.761904762,3.735,4.1
189-98-2939,C,Normal,Male,PID862,9,35.3475,742.2975,01-Mar-19,13:22,Cash,706.95,4.761904762,35.3475,7.2
